event_id,event_date,fighter_a,fighter_b,winner,method,round
1029,2019-04-05,Andres Cortes,Jahmal Dyer,,,
1029,2019-04-05,John Vincent Moralde,Xavier Martinez,,,
1029,2019-04-05,Angelo Leo,Neil John Tabano,,,
1030,2019-04-06,Leon Bauer,Mateo Damian Veron,,,
1030,2019-04-06,Bukurim Tairi,Tamas Kozma,,,
1030,2019-04-06,Faton Vukshinaj,Landry Kore,,,
1030,2019-04-06,Mateusz Rzadkosz,Tomasz Gromadzki,,,
1030,2019-04-06,Nikodem Jezewski,Shawndell Terell Winter,,,
1030,2019-04-06,Andrew Robinson,Damian Jonak,,,
1030,2019-04-06,Damian Wrzesinski,Kamil Mlodzinski,,,
1030,2019-04-06,Patryk Szymanski,Robert Talarek,,,
1030,2019-04-06,Mariusz Wach,Martin Bakole Ilunga,,,
1030,2019-04-06,Denis Radovan,Ronny Mittag,,,
1030,2019-04-06,Marcelo Fabian Caceres,Patrick Wojcicki,,,
1030,2019-04-06,Dmitrii Chudinov,Robert Parzeczewski,,,
999,2019-04-12,Anthony Crolla,Vasyl Lomachenko,,,
999,2019-04-12,Alexander Besputin,Alfredo Blanco,,,
999,2019-04-12,Arnold Barboza Jr,Mike Alvarado,,,
999,2019-04-12,Cristian Olivas,Janibek Alimkhanuly,,,
999,2019-04-12,Gilberto Ramirez,Tommy Karpency,,,
1012,2019-04-13,Gogi Knezevic,Marcos Nader,,,
1012,2019-04-13,Irving Turrubiartes,Jason Canoy,,,
1012,2019-04-13,Brenda Karen Carabajal,Elena Gradinar,,,
1012,2019-04-13,Helene Lascombe,Nina Meinke,,,
1012,2019-04-13,Darwin Price,Luis Eduardo Florez,,,
1012,2019-04-13,Mario Heredia,Samuel Peter,,,
1012,2019-04-13,Jesse Angel Hernandez,Marcus Bates,,,
1012,2019-04-13,Braulio Avila,Shawn Simpson,,,
1012,2019-04-13,Diego de La Hoya,Enrique Bernache,,,
1012,2019-04-13,Jarico O'Quinn,Vicente Alfaro Martinez,,,
1012,2019-04-13,Alexis Gaytan,Ve Shawn Owens,,,
1012,2019-04-13,Dominic Boesel,Orial Kolaj,,,
1012,2019-04-13,Hector Ruben Ambriz Suarez,Jose Miguel Borrego,,,
1012,2019-04-13,Arely Mucino,Yairineth Altuve,,,
1012,2019-04-13,Mario Alberto Lozano,Patrick Teixeira,,,
1012,2019-04-13,Chris Colbert,Mario Briones,,,
1012,2019-04-13,Dennis Hogan,Jaime Munguia,,,
1012,2019-04-13,Nick Kisner,Otto Wallin,,,
1012,2019-04-13,Jermaine Franklin,Rydell Booker,,,
1012,2019-04-13,Caleb Truax,Peter Quillin,,,
1012,2019-04-13,Jack Culcay,Sergiy Derevyanchenko,,,
1012,2019-04-13,Christina Hammer,Claressa Shields,,,
1037,2019-04-18,Badru Lusambya,Rizvan Elikhanov,,,
1037,2019-04-18,Abdul Aziz Quartey,Aslanbek Kozaev,,,
1037,2019-04-18,Aslambek Idigov,Ronny Landaeta,,,
1037,2019-04-18,Frank Kiwalabye,Mekhdi Abdurashedov,,,
1037,2019-04-18,Bakhram Murtazaliev,Robert Swierzbinski,,,
1037,2019-04-18,Alexey Evchenko,Islam Edisultanov,,,
1037,2019-04-18,Mudde Robinson Ntambi,Viskhan Murzabekov,,,
1037,2019-04-18,Apti Davtaev,Pedro Otas,,,
1037,2019-04-18,Norbert Dabrowski,Umar Salamov,,,
992,2019-04-20,Conor Benn,Josef Zahradnik,,,
992,2019-04-20,Josh Kelly,Przemyslaw Runowski,,,
992,2019-04-20,Carlos Balderas,Luis May,,,
992,2019-04-20,Edgar Berlanga,Samir Dos Santos Barbosa,,,
992,2019-04-20,Andy Townend,Joe Cordina,,,
992,2019-04-20,Alfredo Angulo,Evert Bravo,,,
992,2019-04-20,Joe Perez,Ricky Lopez,,,
992,2019-04-20,Dwayne Bonds,Omar Juarez,,,
992,2019-04-20,Carlos Adames,Frank Galarza,,,
992,2019-04-20,Dereck Chisora,Senad Gashi,,,
992,2019-04-20,David Allen,Lucas Browne,,,
992,2019-04-20,Jeison Rosario,Jorge Cota,,,
992,2019-04-20,Brandon Figueroa,Yonfrez Parejo,,,
992,2019-04-20,Alexander Dimitrenko,Andy Ruiz Jr.,,,
992,2019-04-20,John Riel Casimero,Ricardo Espinoza Franco,,,
992,2019-04-20,Adrian Granados,Danny Garcia,,,
992,2019-04-20,Christopher Diaz,Shakur Stevenson,,,
992,2019-04-20,Edis Tatli,Teofimo Lopez,,,
992,2019-04-20,Bryan Vasquez,Felix Verdejo,,,
991,2019-04-21,Amir Khan,Terence Crawford,,,
1036,2019-04-25,Jhosep Vizcaino,Marlen Esparza,,,
1036,2019-04-25,Alexis Rocha,Shoki Sakai,,,
1036,2019-04-25,Joshua Franco,Oscar Negrete,,,
1036,2019-04-25,Steve Claggett,Yves Ulysse Jr,,,
1025,2019-04-26,Fabio Turchi,Sami Enbom,,,
1025,2019-04-26,Orlando Fiordigiglio,Stephen Danyo,,,
1025,2019-04-26,Alessandro Riguccini,Ivan Alvarez,,,
1025,2019-04-26,Emmanuel Taylor,Shakhram Giyasov,,,
1025,2019-04-26,Anthony Sims Jr,Vaughn Alexander,,,
1025,2019-04-26,Carlos Carlson,Murodjon Akhmadaliev,,,
1025,2019-04-26,Alberto Ezequiel Melian,Isaac Zarate,,,
1025,2019-04-26,Daniel Olea,Ronny Rios,,,
1025,2019-04-26,Daniel Roman,Tj Doheny,,,
1025,2019-04-26,Humberto Soto,Jessie Vargas,,,
1025,2019-04-26,Juan Francisco Estrada,Wisaksil Wangek,,,
1014,2019-04-27,Kiryl Relikh,Regis Prograis,,,
1014,2019-04-27,Jimmy Smith,Zak Chelli,,,
1014,2019-04-27,Jack Catterall,Oscar Amador,,,
1014,2019-04-27,Lerrone Richards,Tommy Langford,,,
1014,2019-04-27,Daniel Dubois,Richard Lartey,,,
1014,2019-04-27,Jose Bustos,Ranfis Javier Encarnacion,,,
1014,2019-04-27,Jezreel Corrales,Richard Zamora,,,
1014,2019-04-27,Justin Deloach,Terrel Williams,,,
1014,2019-04-27,Efe Ajagba,Michael Wallisch,,,
1014,2019-04-27,Nonito Donaire,Stephon Young,,,
1014,2019-04-27,Mohamed Mimoune,Viktor Postol,,,
1014,2019-04-27,Rances Barthelemy,Robert Easter Jr,,,
1038,2019-05-02,Alan Campa,Erik Bazinyan,,,
1038,2019-05-02,Christopher Pearson,Yamaguchi Falcao,,,
994,2019-05-04,Bilal Akkawy,John Ryder,,,
994,2019-05-04,Dominik Musil,Kem Ljungquist,,,
994,2019-05-04,Anthony Yigit,Sandro Hernandez,,,
994,2019-05-04,Anne Sophie da Costa,Sarah Bormann,,,
994,2019-05-04,Abass Baraou,Ali Funeka,,,
994,2019-05-04,Jonathan Oquendo,Lamont Roach,,,
994,2019-05-04,Leon Bunn,Leon Harth,,,
994,2019-05-04,Aram Avagyan,Francisco Esparza,,,
994,2019-05-04,Freddy Fonseca,Joseph Diaz,,,
994,2019-05-04,Anthony Young,Sadam Ali,,,
994,2019-05-04,Mauricio Herrera,Vergil Ortiz Jr,,,
994,2019-05-04,Artur Beterbiev,Radivoje Kalajdzic,,,
994,2019-05-04,Jerwin Ancajas,Ryuichi Funai,,,
993,2019-05-05,Daniel Jacobs,Saul Alvarez,,,
1043,2019-05-10,Dennis Lewandowski,Fabio Wardley,Fabio Wardley,tko,3
1043,2019-05-10,Claudia Andrea Lopez,Terri Harper,,,
1043,2019-05-10,Grant Dennis,Joe Hurn,,,
1043,2019-05-10,Derrick Osaze,Tey Lynn-Jones,,,
1043,2019-05-10,Josh Groombridge,Sean Phillips,,,
1043,2019-05-10,Kaan Hawes,Kieron Conway,,,
1043,2019-05-10,Leigh Wood,Ryan Doyle,,,
1043,2019-05-10,Enrique Tinoco,Jordan Gill,,,
1043,2019-05-10,Derrick Osaze,Kieron Conway,,,
1043,2019-05-10,Grant Dennis,Sean Phillips,,,
1043,2019-05-10,Derrick Osaze,Grant Dennis,,,
1043,2019-05-10,Petr Petrov,Ruben Tamayo,,,
1043,2019-05-10,Angel Ruiz,Luis Gerardo Avila,,,
1043,2019-05-10,Brandon Leon Benitez,Saul Sanchez,,,
1043,2019-05-10,Luis Alberto Lopez,Ruben Villa,,,
1050,2019-05-11,Juergen Uldedaj,Krzysztof Twardowski,,,
1050,2019-05-11,Dravontay Speed Rawls,Jonathan Perez,,,
1050,2019-05-11,Ahmed Elbiali,Jaime Solorio,,,
1050,2019-05-11,Demond Nicholson,Ernest Amuzu,,,
1050,2019-05-11,Greg Outlaw,Martin Nicolas Matamala,,,
1050,2019-05-11,Robin Krasniqi,Stefan Haertel,,,
1050,2019-05-11,Juan Jose Velasco,Mario Barrios,,,
1050,2019-05-11,Alexandru Marin,Luis Concepcion,,,
1050,2019-05-11,Immanuwel Aleem,Matvey Korobov,,,
1050,2019-05-11,Emanuel Navarrete,Isaac Dogboe,,,
1050,2019-05-11,Jarrett Hurd,Julian Williams,,,
1050,2019-05-11,Paulus Ambunda,Stephen Fulton,,,
1050,2019-05-11,Francisco Vargas,Miguel Berchelt,,,
1051,2019-05-15,Cherneka Johnson,Kirti,,,
1051,2019-05-15,Jack Brubaker,Ty Telford,,,
1051,2019-05-15,Jai Opetaia,Navosa Ioata,Jai Opetaia,tko,8
1051,2019-05-15,Joel Camilleri,Tim Tszyu,,,
1055,2019-05-16,Daniel Evangelista Jr,Genaro Gamez,,,
1055,2019-05-16,Manny Robles Jr,Rigoberto Hermosillo,,,
1055,2019-05-16,Juan Antonio Rodriguez,Romero Duno,,,
1056,2019-05-17,Miroslav Serban,Sean McComb,,,
1056,2019-05-17,Declan Geraghty,Marco McCullough,,,
1056,2019-05-17,Jelbirt Gomera,Ryan Burnett,,,
1056,2019-05-17,Marco Huck,Nick Guivas,,,
1056,2019-05-17,George Arias,Keith Barr,,,
1056,2019-05-17,Carlos Manuel Reyes,Toka Kahn Clary,,,
1056,2019-05-17,Elijah Pierce,Irvin Gonzalez,,,
1056,2019-05-17,Mykquan Williams,Rickey Edwards,,,
1003,2019-05-18,Cristian Narvaez,Lee McGregor,,,
1003,2019-05-18,Billy Joe Saunders,Shefat Isufi,,,
1003,2019-05-18,Deontay Wilder,Dominic Breazeale,,,
1003,2019-05-18,Emmanuel Rodriguez,Naoya Inoue,,,
1003,2019-05-18,Ivan Baranchyk,Josh Taylor,,,
1003,2019-05-18,Steven Crambert,Zach Parker,,,
1003,2019-05-18,Boy Jones Jr,Shaun Cooper,,,
1003,2019-05-18,Balazs Bacskai,Danilo Moises Solis,,,
1003,2019-05-18,Alexander Ustinov,Joe Joyce,,,
1003,2019-05-18,Ashley Lane,Brad Foster,,,
1003,2019-05-18,Gary Antuanne Russell,Marcos Mojica,,,
1003,2019-05-18,Alejandro Munera,Richardson Hitchins,,,
1003,2019-05-18,Gary Antonio Russell,Saul Eduardo Hernandez,,,
1003,2019-05-18,Iago Kiladze,Robert Alfonso,,,
1003,2019-05-18,Gary Russell Jr,Kiko Martinez,,,
1003,2019-05-18,Argenis Mendez,Juan Heraldez,,,
1024,2019-05-19,Freddy Hernandez,Serhii Bohachuk,,,
1024,2019-05-19,Alem Begic,Benjamin Simon,,,
1033,2019-05-25,Alex Dilmaghani,Martin Parlagi,,,
1033,2019-05-25,Kamil Mlodzinski,Michal Chudecki,,,
1033,2019-05-25,Maxim Churbanov,Michal Lesniak,,,
1033,2019-05-25,Ewa Brodnicka,Janeth Perez,,,
1033,2019-05-25,Habib Ahmed,Juan de Angel,,,
1033,2019-05-25,Adam Hague,Steve Brogan,,,
1033,2019-05-25,Earl Newman,Efetobor Apochi,,,
1033,2019-05-25,Carlos Cuadras,Daniel Lozano,,,
1033,2019-05-25,Edgar Berlanga,Gyorgy Varju,,,
1033,2019-05-25,Antonio Vargas,Jose Maria Cardenas,,,
1033,2019-05-25,Chris Norrad,Hughie Fury,,,
1033,2019-05-25,Steven Nelson,Victor Darocha,,,
1033,2019-05-25,Jamel Herring,Masayuki Ito,,,
1033,2019-05-25,Jeyvier Cintron Ocasio,Koki Eto,,,
1033,2019-05-25,Fabio Maldonado,Michael Hunter,,,
1033,2019-05-25,Austin Trout,Terrell Gausha,,,
1033,2019-05-25,Anahi Esther Sanchez,Jessica McCaskill,,,
1033,2019-05-25,Carlos Negron,Daniel Martz,,,
1033,2019-05-25,Dennis Contreras,Fernando Garcia,,,
1033,2019-05-25,Antonio Tarver Jr,Thomas Hill,,,
1033,2019-05-25,Ahmed Elbiali,Marlos Eduardo Simoes,,,
1033,2019-05-25,Filip Hrgovic,Gregory Corbin,,,
1033,2019-05-25,Adam Lopez,Jean Carlos Rivera,,,
1033,2019-05-25,Ines Antonio Lozada Torres,Jose Pedraza,,,
1033,2019-05-25,Chordale Booker,Wale Omotoso,,,
1033,2019-05-25,Antonio Moran,Devin Haney,,,
1046,2019-05-26,Carlos Canizales,Sho Kimura,,,
1046,2019-05-26,Can Xu,Shun Kubo,,,
1046,2019-05-26,Ardin Diale,Wulan Tuolehazi,,,
1002,2019-06-01,Craig Evans,Stephen Ormond,,,
1002,2019-06-01,Josh Kelly,Ray Robinson,,,
1002,2019-06-01,Joshua Buatsi,Marco Antonio Periban,,,
1002,2019-06-01,Andy Ruiz Jr.,Anthony Joshua,,,
1002,2019-06-01,Jacob Robinson,Jose Aguilar,,,
1002,2019-06-01,Richmond Djarbeng,Zhankhozh Turarov,,,
1002,2019-06-01,Sergio Gonzalez,Sultan Zaurbek,,,
1002,2019-06-01,Craig Woodruff,Kieran Gething,,,
1002,2019-06-01,Marlon Tapales,Roberto Castaneda,,,
1002,2019-06-01,Angel Moreno,Jay Harris,,,
1002,2019-06-01,Jhack Tepora,Jose Luis Gallegos,,,
1002,2019-06-01,Chris Algieri,Tommy Coyle,,,
1002,2019-06-01,Onoriode Ehwarieme,Rodney Hernandez,,,
1002,2019-06-01,German Meraz,John Leo Dato,,,
1002,2019-06-01,Ernesto Guerrero,Viktor Slavinskyi,,,
1002,2019-06-01,Francisco Ochoa,Jesus Aguinaga,,,
1002,2019-06-01,Devon Alexander,Ivan Redkach,,,
1002,2019-06-01,Delfine Persoon,Katie Taylor,,,
1002,2019-06-01,Hugo Centeno Jr,Willie Monroe Jr,,,
1002,2019-06-01,Callum Smith,Hassan N Jikam,,,
1039,2019-06-08,Kerman Lejarraga,Luis Solis,,,
1039,2019-06-08,Andoni Gago,Jesus Sanchez,,,
1039,2019-06-08,Kevin Lerena,Vasil Ducar,Kevin Lerena,decision_unanimous,12
1039,2019-06-08,Gennady Golovkin,Steve Rolls,,,
1039,2019-06-08,Christopher Brooker,Michael Seals,,,
1039,2019-06-08,Carlos Ruiz,Robson Conceicao,,,
1039,2019-06-08,Ali Akhmedov,Marcus McDaniel,,,
1039,2019-06-08,Charles Conwell,Courtney Pennington,,,
1039,2019-06-08,Israil Madrimov,Norberto Gonzalez,,,
1039,2019-06-08,Bakhtiyar Eyubov,Brian Ceballo,,,
1039,2019-06-08,Gabriel Flores Jr,Salvador Briceno,,,
1039,2019-06-08,Jason Sanchez,Oscar Valdez,,,
1015,2019-06-15,Bayardo Ramos,Jack Bateson,,,
1015,2019-06-15,Tom Schwarz,Tyson Fury,,,
1015,2019-06-15,Josh Warrington,Kid Galahad,,,
1015,2019-06-15,Krzysztof Glowacki,Mairis Briedis,,,
1015,2019-06-15,Andrew Tabiti,Yunier Dorticos,,,
1015,2019-06-15,Alex Dickinson,Kamil Sokolowski,,,
1015,2019-06-15,Edwin Palacios,Troy Williamson,,,
1015,2019-06-15,Andrzej Soldra,Lyndon Arthur,,,
1015,2019-06-15,Daniel Urbanski,Mark Heffron,,,
1015,2019-06-15,James Metcalf,Jason Welborn,,,
1015,2019-06-15,Leon Woodstock,Zelfa Barrett,,,
1015,2019-06-15,Lizbeth Crespo,Mikaela Mayer,,,
1015,2019-06-15,Jesse Hart,Sullivan Barrera,,,
1027,2019-06-16,Dmitry Kudryashov,Ilunga Makabu,,,
1027,2019-06-16,Abraham Tabul,Evgeny Tishchenko,,,
1027,2019-06-16,Firuza Sharipova,Yuliya Kutsenko,,,
1027,2019-06-16,Ariel Esteban Bracamonte,Evgeny Romanov,,,
1027,2019-06-16,Olivier Vautrain,Yury Kashinsky,,,
1027,2019-06-16,Aleksei Egorov,Roman Golovashchenko,,,
1027,2019-06-16,Aleksei Papin,Alexandru Jur,,,
1010,2019-06-21,Liam Wells,Paddy Gallagher,,,
1010,2019-06-21,Karim Aliliche,Lewis Crocker,,,
1010,2019-06-21,Flora Machela,Shannon Courtenay,,,
1010,2019-06-21,Josue Bendana,Reece Bellotti,,,
1010,2019-06-21,Anthony Fox,Duane Sinclair,,,
1010,2019-06-21,Michael Horabin,Otha Jones III,,,
1010,2019-06-21,Emanuel Lopez,Michael Magnesi,,,
1010,2019-06-21,Maxwell Awuku,Michael Magnesi,,,
1010,2019-06-21,Andre Sterling,Craig Richards,,,
1010,2019-06-21,Darragh Foley,Tyrone McKenna,,,
1010,2019-06-21,Kieron Conway,Ted Cheeseman,,,
1010,2019-06-21,Conor Benn,Jussi Koivula,,,
1010,2019-06-21,Hector Manuel Zepeda,Sebastian Fundora,,,
1010,2019-06-21,Giovanni de Carolis,Khoren Gevor,,,
1010,2019-06-21,Blair Cobbs,Robert Redmond Jr,,,
1010,2019-06-21,Elias Damian Araujo,Yeis Gabriel Solano,,,
1010,2019-06-21,Michel Rivera,Rene Tellez Giron,,,
1010,2019-06-21,Fernando Carcamo,Luis Feliciano,,,
1010,2019-06-21,Angel Acosta,Elwin Soto,,,
1010,2019-06-21,Liam Conroy,Steven Ward,,,
1010,2019-06-21,Alberto Machado,Andrew Cancio,,,
1074,2019-06-22,John Chuwa,Muhammad Waseem,,,
1074,2019-06-22,Lewis Benson,Renald Garrido,,,
1074,2019-06-22,Jose Martinez,Yeison Vargas,,,
1074,2019-06-22,Mario Perez,Miguel Angel Gonzalez,,,
1074,2019-06-22,Ivan Montero,Kieran Smith,,,
1074,2019-06-22,Lee McGregor,Scott Allan,,,
1074,2019-06-22,Brad Solomon,Navid Mansouri,,,
1074,2019-06-22,Dewayne Beamon,Lucas Emanuel Fernandez Leone,,,
1054,2019-06-23,Emmanuel Medina,Peter Dobson,,,
1054,2019-06-23,Julian Rodarte,Miguel Angel Perez Aispuro,,,
1054,2019-06-23,Lucas Santamaria,Marquis Taylor,,,
1054,2019-06-23,Jose Cayetano,Leduan Barthelemy,,,
1054,2019-06-23,Jesus Antonio Perez Campos,Ryan Karl,,,
1054,2019-06-23,Alberto Mercado,Chris Colbert,,,
1054,2019-06-23,Jermell Charlo,Jorge Cota,,,
1054,2019-06-23,Guillermo Rigondeaux,Julio Ceja,,,
1077,2019-06-28,Anthony Yagit,Siar Ozgul,,,
1077,2019-06-28,Alessandro Goddi,Daniele Scardina,,,
1077,2019-06-28,Francesco Patera,Paul Hyland Jnr,,,
1077,2019-06-28,Luis Hernandez,Tyler Howard,,,
1077,2019-06-28,Daniel Egbunike,Martin McDonagh,,,
1077,2019-06-28,Ahmed El Hamwi,Dario Morello,,,
1077,2019-06-28,Miguel Vazquez,Ohara Davies,,,
1077,2019-06-28,Dominic Guinn,Junior Fa,,,
1077,2019-06-28,Miguel Angel Gonzalez,Saul Rodriguez,,,
1077,2019-06-28,Maria Lindberg,Marie Eve Dicaire,,,
1077,2019-06-28,Carlos Adames,Patrick Day,,,
1077,2019-06-28,Raymundo Beltran,Richard Commey,,,
1063,2019-06-29,Luis May,Miguel Flores,,,
1063,2019-06-29,Shelly Vincent,Simone Aparecida da Silva,,,
1063,2019-06-29,Brandon Brewer,Mark Deluca,,,
1063,2019-06-29,Samuel Vargas,Silverio Ortiz,,,
1063,2019-06-29,Alex Leapai,Joseph Parker,,,
1063,2019-06-29,Claudio Marrero,Eduardo Ramirez,,,
1063,2019-06-29,Custio Clayton,Johan Perez,,,
1063,2019-06-29,Erickson Lubin,Zakaria Attou,,,
1063,2019-06-29,Demetrius Andrade,Maciej Sulecki,,,
1063,2019-06-29,Brandon Adams,Jermall Charlo,,,
1063,2019-06-29,Khalid Yafai,Norbelto Jimenez,,,
1078,2019-07-05,Ekow Wilson,Josh Wale,,,
1078,2019-07-05,Jemsi Kibazange,Tommy Frank,,,
1073,2019-07-06,Jairo Lopez,Viktor Kotochigov,,,
1073,2019-07-06,Mauro Maximiliano Godoy,Zhankhozh Turarov,,,
1073,2019-07-06,Breilor Teran,David Oliver Joyce,,,
1073,2019-07-06,Arthur Villanueva,Nordine Oubaali,,,
1073,2019-07-06,Kai Kurzawa,Nikola Milacic,,,
1073,2019-07-06,Fedir Cherkashyn,Wes Capper,,,
1073,2019-07-06,Izuagbe Ugonoh,Lukasz Rozanski,,,
1073,2019-07-06,Igor Mikhalkin,Timur Nikarkhoev,,,
1073,2019-07-06,Marek Matyja,Pawel Stepien,,,
1073,2019-07-06,Sebastian Formella,Thulani Mbenge,,,
1079,2019-07-11,Francesco Cataldo,Tommy McCarthy,,,
1079,2019-07-11,Hakim Zoulikha,Serhiy Demchenko,,,
1079,2019-07-11,Emanuele Blandamura,Marcus Morrison,,,
1064,2019-07-12,Jonathan Taconing,Ken Shiro,,,
1064,2019-07-12,Rob Brant,Ryota Murata,,,
1064,2019-07-12,Michell Banquez,Prince Patel,,,
1064,2019-07-12,Dave Penalosa,Lerato Dlamini,,,
1064,2019-07-12,Hughie Fury,Samuel Peter,,,
1064,2019-07-12,Amir Khan,Billy Dib,,,
1064,2019-07-12,Bj Flores,Otto Wallin,,,
1064,2019-07-12,Giovanni Mioletti,Luis Enrique Porozo Mina,,,
1064,2019-07-12,Jermaine Franklin,Jerry Forrest,,,
1047,2019-07-13,Hamzah Sheeraz,Scott James,,,
1047,2019-07-13,Hiram Gallardo,Sunny Edwards,,,
1047,2019-07-13,Archie Sharp,Jordan McCorry,,,
1047,2019-07-13,Karim Achour,Liam Williams,,,
1047,2019-07-13,Bryant Jennings,Joe Joyce,,,
1047,2019-07-13,Daniel Dubois,Nathan Gorman,,,
1047,2019-07-13,Rey Vargas,Tomoki Kameda,,,
1047,2019-07-13,Diego de La Hoya,Ronny Rios,,,
1047,2019-07-13,Joshua Greer Jr,Nikolai Potapov,,,
1047,2019-07-13,Alberto Guevara,Shakur Stevenson,,,
1083,2019-07-18,Jason Quigley,Tureano Johnson,,,
1082,2019-07-19,Jack Kilgannon,John Telford,,,
1082,2019-07-19,Dan Cooper,David Jamieson,,,
1082,2019-07-19,Rhasian Earlington,Tony Conquest,,,
1082,2019-07-19,Antony Woolery,Mikael Lawal,,,
1082,2019-07-19,Damian Chambers,Matt Sen,,,
1082,2019-07-19,Masayoshi Nakatani,Teofimo Lopez,,,
1040,2019-07-20,Fabio Wardley,Mariano Ruben Diaz Strunz,Fabio Wardley,tko,6
1040,2019-07-20,Charlie Duffield,Dan Azeez,,,
1040,2019-07-20,Magomed Kurbanov,Michel Soro,,,
1040,2019-07-20,Gustave Tamba,Ruslan Shchelev,,,
1040,2019-07-20,Chris Billam-Smith,Richard Riakporhe,,,
1040,2019-07-20,David Allen,David Price,,,
1040,2019-07-20,Artur Szpilka,Dereck Chisora,,,
1040,2019-07-20,Kevin Lele Sadjo,Walter Gabriel Sequeira,,,
1040,2019-07-20,Lawrence Okolie,Mariano Angel Gudino,,,
1040,2019-07-20,Anderson Prestot,Michel Soro,,,
1040,2019-07-20,John Molina Jr,Sergey Lipinets,,,
1040,2019-07-20,Ali Eren Demirezen,Efe Ajagba,,,
1040,2019-07-20,Caleb Plant,Mike Lee,,,
1040,2019-07-20,Jayar Inson,Sergey Lipinets,,,
1040,2019-07-20,Omar Figueroa Jr,Yordenis Ugas,,,
1040,2019-07-20,Juan Carlos Payano,Luis Nery,,,
1052,2019-07-21,Keith Thurman,Manny Pacquiao,,,
1076,2019-07-27,Guillaume Frenois,Tevin Farmer,,,
1076,2019-07-27,Michael Whitehead,Ty Telford,,,
1076,2019-07-27,Claudevan Sese,Sam Goodman,,,
1076,2019-07-27,Daniel Lewis,Wade Ryan,,,
1076,2019-07-27,Ariel Puton,Liam Wilson,,,
1076,2019-07-27,Jai Opetaia,Nikolas Charalampous,Jai Opetaia,decision_unanimous,10
1076,2019-07-27,Ronald Gavril,Vaughn Alexander,,,
1076,2019-07-27,Joey Dawejko,Rodney Hernandez,,,
1076,2019-07-27,Hector Ruben Ambriz Suarez,Jayson Velez,,,
1076,2019-07-27,Freddy Hernandez,Immanuwel Aleem,,,
1076,2019-07-27,Tramaine Williams,Yenifel Vicente,,,
1076,2019-07-27,Jazzrel Corrales,Ladarius Miller,,,
1076,2019-07-27,Roman Martinez,Yuriorkis Gamboa,,,
1076,2019-07-27,Gervonta Davis,Ricardo Nunez,,,
1076,2019-07-27,Jose Carlos Ramirez,Maurice Hooker,,,
1075,2019-07-28,Alexander Enriquez,Ricardo Cuellar,,,
1075,2019-07-28,Elvis Garcia Muniz,Hugo Trujillo,,,
1075,2019-07-28,Emmanuel Castro,Mario Jose Ramos,,,
1075,2019-07-28,Fernando Marin,Serhii Bohachuk,,,
1084,2019-08-02,Lewis Ritson,Marek Jedrzejewski,,,
1084,2019-08-02,Qais Ashfaq,Sean Davis,,,
1084,2019-08-02,Martin Bakole Ilunga,Ytalo Perea,,,
1084,2019-08-02,Michal Dufek,Robbie Davies Jr,,,
1084,2019-08-02,Sean McGoldrick,Thomas Essomba,,,
1084,2019-08-02,Jack Cullen,John Harding Jr,,,
1084,2019-08-02,Anthony Fowler,Brian Rose,,,
1084,2019-08-02,Brandon Valdes,Jonathan Burgos,,,
1084,2019-08-02,John Vera,Ravshan Hudaynazarov,,,
1084,2019-08-02,Eva Wahlstroem,Ronica Jeffrey,,,
1065,2019-08-03,Alfredo Meli,Ariak Marutjan,,,
1065,2019-08-03,Renald Garrido,Sean McComb,,,
1065,2019-08-03,Padraig McCrory,Steve Collins Jr,,,
1065,2019-08-03,Luis Arias,Luke Keeler,,,
1065,2019-08-03,Chris Jenkins,Paddy Gallagher,,,
1065,2019-08-03,Diego Alberto Ruiz,Michael Conlan,,,
1065,2019-08-03,Brian Howard,Carlos Negron,,,
1065,2019-08-03,Curtis Stevens,Wale Omotoso,,,
1065,2019-08-03,Cobia Breedy,Ryan Lee Allen,,,
1065,2019-08-03,Adam Kownacki,Chris Arreola,,,
1065,2019-08-03,Jean Pascal,Marcus Browne,,,
1094,2019-08-10,Donald Smith,Raheem Abdullah,,,
1094,2019-08-10,Antonio Orozco,Vergil Ortiz Jr,,,
1094,2019-08-10,Haskell Rhodes,Jason Sosa,,,
1099,2019-08-14,Nursultan Zhangabayev,Steve Gago,,,
1099,2019-08-14,Danny Kennedy,Jack Brubaker,,,
1099,2019-08-14,Aidos Yerbossynuly,Rocky Jerkic,,,
1099,2019-08-14,Cesar Mateo Tapia,Renold Quinlan,,,
1099,2019-08-14,Dwight Ritchie,Tim Tszyu,,,
1098,2019-08-17,Cesar Nunez,Vincent Feigenbutz,,,
1098,2019-08-17,Duane Winters,Ukashir Farooq,,,
1098,2019-08-17,Aslanbek Kozaev,Chris van Heerden,,,
1098,2019-08-17,Jessie Magdaleno,Rafael Rivera,,,
1098,2019-08-17,Emanuel Navarrete,Francisco de Vaca,,,
1101,2019-08-23,Arnold Khegai,Vladimir Tikhonov,,,
1101,2019-08-23,Abdiel Ramirez,Shohjahon Ergashev,,,
1101,2019-08-23,Deandre Ware,Vladimir Shishkin,,,
1081,2019-08-24,Kevin Aseniero,Vincent Astrolabio,,,
1081,2019-08-24,Cesar Ramirez,John Riel Casimero,,,
1081,2019-08-24,Artur Osipov,Meiirim Nursultanov,,,
1081,2019-08-24,Eduard Skavynskyi,Idd Pialari,,,
1081,2019-08-24,Dario German Balmaceda,Evgeny Romanov,,,
1081,2019-08-24,Anthony Yarde,Sergey Kovalev,,,
